match_id,model,baseline,seed,round,coop,reward,cumulative_reward
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,4,0.0,5.930000000000001,29.897187499999998
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,5,0.0,2.9469531250000003,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,6,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,7,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,8,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,9,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,10,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,11,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,12,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,13,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,14,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,15,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,16,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,17,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,18,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,19,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,20,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,21,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,22,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,23,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,24,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,25,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,26,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,27,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,28,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,29,0.0,0.0,32.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,30,0.0,6.75,39.594140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,31,0.0,4.5,44.094140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,32,0.0,2.25,46.344140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,33,0.0,0.0,46.344140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,34,0.0,6.75,53.094140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,35,0.0,4.5,57.594140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,36,0.0,2.25,59.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,37,0.0,0.0,59.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,38,0.0,0.0,59.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,39,0.0,0.0,59.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,40,0.0,0.0,59.844140624999994
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,41,0.0,4.5,64.344140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,42,0.0,2.25,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,43,0.0,0.0,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,44,0.0,0.0,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,45,0.0,0.0,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,46,0.0,0.0,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,47,0.0,0.0,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,48,0.0,0.0,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,49,0.0,0.0,66.594140625
gpt_oss_20b__vs__wsls__seed104,GPT-OSS-20B,WSLS,104,50,0.0,2.25,68.844140625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,1,0.0,12.0,12.0
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,2,0.0,8.986875,20.986874999999998
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,3,0.0,5.9715625,26.9584375
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,4,0.0,2.97046875,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,5,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,6,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,7,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,8,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,9,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,10,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,11,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,12,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,13,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,14,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,15,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,16,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,17,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,18,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,19,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,20,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,21,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,22,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,23,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,24,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,25,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,26,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,27,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,28,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,29,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,30,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,31,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,32,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,33,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,34,0.0,0.0,29.928906249999997
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,35,0.0,6.75,36.67890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,36,0.0,4.5,41.17890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,37,0.0,2.25,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,38,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,39,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,40,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,41,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,42,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,43,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,44,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,45,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,46,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,47,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,48,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,49,0.0,0.0,43.42890625
gpt_oss_20b__vs__wsls__seed105,GPT-OSS-20B,WSLS,105,50,0.0,4.5,47.92890625
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,1,0.0,12.0,12.0
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,2,0.0,11.9825,23.9825
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,3,0.0,11.965,35.947500000000005
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,4,0.0,11.9475,47.895
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,5,0.0,11.93,59.825
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,6,0.0,11.9125,71.7375
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,7,0.0,11.895,83.6325
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,8,0.0,11.8775,95.50999999999999
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,9,0.0,11.86,107.36999999999999
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,10,0.0,11.8425,119.21249999999999
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,11,0.0,11.825,131.0375
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,12,0.0,11.8075,142.845
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,13,0.0,11.79,154.635
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,14,0.0,11.772499999999999,166.4075
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,15,0.0,11.754999999999999,178.1625
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,16,0.0,11.737499999999999,189.9
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,17,0.0,11.719999999999999,201.62
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,18,0.0,11.680625,213.300625
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,19,0.0,11.64125,224.94187499999998
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,20,0.0,11.601875,236.54375
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,21,0.0,11.5625,248.10625
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,22,0.0,11.523125,259.629375
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,23,0.0,11.48375,271.11312499999997
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,24,0.0,11.444375,282.55749999999995
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,25,0.0,11.405000000000001,293.9625
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,26,0.0,11.387500000000001,305.34999999999997
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,27,0.0,11.370000000000001,316.71999999999997
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,28,0.0,11.352500000000001,328.0725
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,29,0.0,11.335,339.40749999999997
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,30,0.0,11.3175,350.72499999999997
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,31,0.0,11.3,362.025
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,32,0.0,11.2825,373.3075
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,33,0.0,11.265,384.5725
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,34,0.0,11.2475,395.82
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,35,0.0,11.23,407.05
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,36,0.0,11.2125,418.2625
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,37,0.0,11.195,429.4575
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,38,0.0,11.1775,440.635
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,39,0.0,11.16,451.795
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,40,0.0,11.1425,462.9375
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,41,0.0,11.125,474.0625
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,42,0.0,11.1075,485.17
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,43,0.0,11.09,496.26
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,44,0.0,11.0725,507.3325
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,45,0.0,11.055,518.3874999999999
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,46,0.0,11.0375,529.425
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,47,0.0,11.02,540.4449999999999
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,48,0.0,11.0025,551.4475
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,49,0.0,10.985,562.4325
llama31_8b__vs__always_cooperate__seed101,Llama-3.1-8B,Always Cooperate,101,50,0.0,10.9675,573.4
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,1,0.0,12.0,12.0
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,2,0.0,11.9825,23.9825
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,3,0.0,11.965,35.947500000000005
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,4,0.0,11.9475,47.895
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,5,0.0,11.908125,59.803125
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,6,0.0,11.873125,71.67625
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,7,0.0,11.841041666666667,83.51729166666667
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,8,0.0,11.811041666666668,95.32833333333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,9,0.0,11.782604166666667,107.1109375
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,10,0.0,11.754166666666666,118.86510416666667
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,11,0.0,11.725729166666666,130.59083333333334
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,12,0.0,11.697291666666665,142.288125
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,13,0.0,11.679791666666665,153.96791666666667
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,14,0.0,11.662291666666665,165.63020833333334
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,15,0.0,11.644791666666665,177.275
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,16,0.0,11.627291666666665,188.90229166666666
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,17,0.0,11.609791666666665,200.51208333333332
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,18,0.0,11.592291666666664,212.10437499999998
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,19,0.0,11.574791666666664,223.67916666666665
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,20,0.0,11.557291666666664,235.2364583333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,21,0.0,11.539791666666664,246.77624999999998
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,22,0.0,11.522291666666664,258.29854166666667
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,23,0.0,11.504791666666664,269.80333333333334
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,24,0.0,11.487291666666664,281.290625
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,25,0.0,11.469791666666664,292.76041666666663
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,26,0.0,11.452291666666664,304.2127083333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,27,0.0,11.434791666666664,315.6475
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,28,0.0,11.417291666666664,327.0647916666666
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,29,0.0,11.399791666666664,338.4645833333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,30,0.0,11.382291666666664,349.84687499999995
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,31,0.0,11.364791666666664,361.21166666666664
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,32,0.0,11.347291666666663,372.5589583333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,33,0.0,11.329791666666663,383.88874999999996
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,34,0.0,11.312291666666663,395.20104166666664
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,35,0.0,11.294791666666663,406.4958333333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,36,0.0,11.277291666666663,417.77312499999994
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,37,0.0,11.259791666666663,429.0329166666666
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,38,0.0,11.242291666666663,440.2752083333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,39,0.0,11.224791666666663,451.49999999999994
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,40,0.0,11.207291666666663,462.7072916666666
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,41,0.0,11.189791666666663,473.8970833333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,42,0.0,11.172291666666663,485.0693749999999
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,43,0.0,11.154791666666663,496.2241666666666
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,44,0.0,11.137291666666663,507.36145833333325
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,45,0.0,11.119791666666663,518.4812499999999
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,46,0.0,11.102291666666662,529.5835416666666
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,47,0.0,11.084791666666662,540.6683333333333
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,48,0.0,11.067291666666662,551.7356249999999
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,49,0.0,11.049791666666662,562.7854166666666
llama31_8b__vs__always_cooperate__seed102,Llama-3.1-8B,Always Cooperate,102,50,0.0,11.032291666666662,573.8177083333333
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,1,0.0,12.0,12.0
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,2,0.0,11.9825,23.9825
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,3,0.0,11.965,35.947500000000005
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,4,0.0,11.9475,47.895
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,5,0.0,11.93,59.825
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,6,0.0,11.9125,71.7375
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,7,0.0,11.895,83.6325
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,8,0.0,11.8775,95.50999999999999
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,9,0.0,12.609398232962016,108.11939823296201
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,10,0.0,11.886249999999999,120.00564823296202
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,11,0.0,11.890624999999998,131.89627323296202
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,12,0.0,11.894999999999998,143.79127323296203
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,13,0.0,11.899374999999997,155.69064823296202
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,14,0.0,11.903749999999997,167.59439823296202
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,15,0.0,11.908124999999997,179.502523232962
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,16,0.0,11.912499999999996,191.415023232962
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,17,0.0,11.894999999999996,203.310023232962
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,18,0.0,11.877499999999996,215.187523232962
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,19,0.0,11.859999999999996,227.047523232962
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,20,0.0,11.842499999999996,238.890023232962
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,21,0.0,11.824999999999996,250.71502323296198
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,22,0.0,12.547880075784208,263.2629033087462
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,23,0.0,11.822812499999994,275.0857158087462
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,24,0.0,11.821718749999993,286.9074345587462
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,25,0.0,11.820624999999993,298.7280595587462
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,26,0.0,11.819531249999992,310.54759080874624
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,27,0.0,11.818437499999991,322.36602830874625
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,28,0.0,11.81734374999999,334.1833720587462
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,29,0.0,11.81624999999999,345.9996220587462
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,30,0.0,12.526987116742685,358.5266091754889
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,31,0.0,11.79218749999999,370.3187966754889
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,32,0.0,11.78015624999999,382.0989529254889
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,33,0.0,11.76812499999999,393.8670779254889
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,34,0.0,12.48752263855315,406.3546005640421
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,35,0.0,11.765937499999989,418.1205380640421
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,36,0.0,11.764843749999988,429.8853818140421
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,37,0.0,11.763749999999987,441.6491318140421
llama31_8b__vs__always_cooperate__seed103,Llama-3.1-8B,Always Cooperate,103,38,0.0,11.757187499999988,453.4063193140421
