match_dir,t,seat,agent,kind,action,coop,obs_action,obs_coop,reward,B_eff,B_base,obs_coop_mean,r_obs_prev,r_obs_next,streak_prev,streak_next,gtft_action,N,M,p,lam,seed,switched,matches_gtft
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,5,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.6,0.58,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,6,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.58,0.5666666666666667,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,7,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.4,0.5666666666666667,0.5428571428571428,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,8,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5428571428571428,0.5375,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,9,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5375,0.5333333333333333,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,10,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5333333333333333,0.53,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,11,4,grok_41_fast,llm,1,0.5,2,0.0,0.5,2.0,2.0,0.4,0.53,0.49000000000000005,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,12,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.49000000000000005,0.4600000000000001,0,0,1,5,3,0.1,0.0,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,13,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.4600000000000001,0.45000000000000007,0,0,1,5,3,0.1,0.0,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,14,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.45000000000000007,0.45000000000000007,0,0,1,5,3,0.1,0.0,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,15,4,grok_41_fast,llm,2,0.0,1,0.5,1.0,2.0,2.0,0.7,0.45000000000000007,0.4700000000000001,0,1,1,5,3,0.1,0.0,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,16,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.4700000000000001,0.4700000000000001,1,0,1,5,3,0.1,0.0,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,17,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.4700000000000001,0.4800000000000001,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,18,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.4800000000000001,0.4800000000000001,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,19,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.3,0.4800000000000001,0.4600000000000001,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,20,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.4600000000000001,0.4600000000000001,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,21,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.4600000000000001,0.47000000000000003,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,22,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.7,0.47000000000000003,0.5,0,1,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,23,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.6,0.5,0.5199999999999999,1,2,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,24,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5199999999999999,0.5299999999999999,2,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,25,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5299999999999999,0.5099999999999999,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,26,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.6,0.5099999999999999,0.5199999999999998,0,1,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,27,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.6,0.5199999999999998,0.5299999999999998,1,2,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,28,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.4,0.5299999999999998,0.5199999999999998,2,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,29,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5199999999999998,0.5399999999999998,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,30,4,grok_41_fast,llm,1,0.5,2,0.0,0.5,2.0,2.0,0.5,0.5399999999999998,0.5399999999999998,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,31,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.5399999999999998,0.5299999999999999,0,0,1,5,3,0.1,0.0,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,32,4,grok_41_fast,llm,1,0.5,0,1.0,0.5,2.0,2.0,0.6,0.5299999999999999,0.5199999999999998,0,1,1,5,3,0.1,0.0,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,33,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5199999999999998,0.5099999999999999,1,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,34,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5099999999999999,0.5099999999999999,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,35,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.5099999999999999,0.5099999999999999,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,36,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.7,0.5099999999999999,0.5199999999999999,0,1,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,37,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.7,0.5199999999999999,0.53,1,2,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,38,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.4,0.53,0.53,2,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,39,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.53,0.53,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,40,4,grok_41_fast,llm,1,0.5,2,0.0,0.5,2.0,2.0,0.4,0.53,0.52,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,41,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.52,0.52,0,0,1,5,3,0.1,0.0,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,42,4,grok_41_fast,llm,2,0.0,0,1.0,1.0,2.0,2.0,0.6,0.52,0.52,0,1,1,5,3,0.1,0.0,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,43,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.52,0.52,1,0,1,5,3,0.1,0.0,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,44,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.52,0.52,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,45,4,grok_41_fast,llm,1,0.5,1,0.5,0.5,2.0,2.0,0.5,0.52,0.52,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,46,4,grok_41_fast,llm,1,0.5,2,0.0,0.5,2.0,2.0,0.4,0.52,0.49000000000000005,0,0,1,5,3,0.1,0.0,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,47,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.3,0.49000000000000005,0.45,0,0,1,5,3,0.1,0.0,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,48,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.45,0.45,0,0,1,5,3,0.1,0.0,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,49,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.45,0.44000000000000006,0,0,1,5,3,0.1,0.0,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.00__s101,50,4,grok_41_fast,llm,2,0.0,2,0.0,1.0,2.0,2.0,0.4,0.44000000000000006,0.44000000000000006,0,0,1,5,3,0.1,0.0,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,1,0,always_cooperate,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.0,0.8,0,1,0,5,3,0.1,0.3,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,2,0,always_cooperate,deterministic,0,1.0,0,1.0,0.5888188941012067,2.1184251921349424,2.0,0.7,0.8,0.75,1,2,0,5,3,0.1,0.3,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,3,0,always_cooperate,deterministic,0,1.0,0,1.0,0.11398468867656741,2.227969377353135,2.0,0.6,0.75,0.7000000000000001,2,3,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,4,0,always_cooperate,deterministic,0,1.0,0,1.0,0.1611148700994105,2.322229740198821,2.0,0.4,0.7000000000000001,0.625,3,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,5,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.625,0.6,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,6,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.6,0.5833333333333334,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,7,0,always_cooperate,deterministic,0,1.0,2,0.0,-0.25,2.0,2.0,0.4,0.5833333333333334,0.5571428571428572,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,8,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.5571428571428572,0.55,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,9,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.55,0.5444444444444445,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,10,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.5444444444444445,0.54,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,11,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.4,0.54,0.5000000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,12,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.5000000000000001,0.4700000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,13,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.4700000000000001,0.4500000000000002,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,14,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.4500000000000002,0.4500000000000002,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,15,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.7,0.4500000000000002,0.4700000000000002,0,1,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,16,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.20559055294939665,2.1184251921349424,2.0,0.5,0.4700000000000002,0.4700000000000002,1,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,17,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.4700000000000002,0.48000000000000015,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,18,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.48000000000000015,0.48000000000000015,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,19,0,always_cooperate,deterministic,0,1.0,2,0.0,-0.25,2.0,2.0,0.3,0.48000000000000015,0.46000000000000013,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,20,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.46000000000000013,0.46000000000000013,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,21,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.46000000000000013,0.4700000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,22,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.7,0.4700000000000001,0.5000000000000001,0,1,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,23,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.20559055294939665,2.1184251921349424,2.0,0.6,0.5000000000000001,0.52,1,2,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,24,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.1645114834925745,2.227969377353135,2.0,0.5,0.52,0.53,2,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,25,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.53,0.51,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,26,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.6,0.51,0.5199999999999999,0,1,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,27,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.20559055294939665,2.1184251921349424,2.0,0.6,0.5199999999999999,0.5299999999999999,1,2,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,28,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.1645114834925745,2.227969377353135,2.0,0.4,0.5299999999999999,0.5199999999999999,2,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,29,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.5199999999999999,0.5399999999999999,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,30,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.5399999999999999,0.5399999999999999,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,31,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.5399999999999999,0.53,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,32,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.6,0.53,0.5199999999999999,0,1,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,33,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.20559055294939665,2.1184251921349424,2.0,0.5,0.5199999999999999,0.51,1,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,34,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.51,0.51,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,35,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.51,0.51,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,36,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.7,0.51,0.52,0,1,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,37,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.20559055294939665,2.1184251921349424,2.0,0.7,0.52,0.53,1,2,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,38,0,always_cooperate,deterministic,0,1.0,2,0.0,-0.1645114834925745,2.227969377353135,2.0,0.4,0.53,0.53,2,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,39,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.53,0.53,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,40,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.4,0.53,0.5200000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,41,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.5200000000000001,0.5200000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,42,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.6,0.5200000000000001,0.5200000000000001,0,1,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,43,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.20559055294939665,2.1184251921349424,2.0,0.5,0.5200000000000001,0.5200000000000001,1,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,44,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.5200000000000001,0.5200000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,45,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.25,2.0,2.0,0.5,0.5200000000000001,0.5200000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,46,0,always_cooperate,deterministic,0,1.0,2,0.0,-0.25,2.0,2.0,0.4,0.5200000000000001,0.4900000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,47,0,always_cooperate,deterministic,0,1.0,1,0.5,-0.5,2.0,2.0,0.3,0.4900000000000001,0.45000000000000007,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,48,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.45000000000000007,0.45000000000000007,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,49,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.45000000000000007,0.4400000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,50,0,always_cooperate,deterministic,0,1.0,0,1.0,-0.5,2.0,2.0,0.4,0.4400000000000001,0.4400000000000001,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,1,1,always_defect,deterministic,2,0.0,2,0.0,2.0,2.0,2.0,0.8,0.0,0.8,0,1,0,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,2,1,always_defect,deterministic,2,0.0,2,0.0,2.1184251921349424,2.1184251921349424,2.0,0.7,0.8,0.75,1,2,0,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,3,1,always_defect,deterministic,2,0.0,2,0.0,1.670977033014851,2.227969377353135,2.0,0.6,0.75,0.7000000000000001,2,3,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,4,1,always_defect,deterministic,2,0.0,2,0.0,1.7416723051491156,2.322229740198821,2.0,0.4,0.7000000000000001,0.625,3,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,5,1,always_defect,deterministic,2,0.0,2,0.0,1.25,2.0,2.0,0.5,0.625,0.6,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,6,1,always_defect,deterministic,2,0.0,2,0.0,1.25,2.0,2.0,0.5,0.6,0.5833333333333334,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,7,1,always_defect,deterministic,2,0.0,2,0.0,1.25,2.0,2.0,0.4,0.5833333333333334,0.5571428571428572,0,0,1,5,3,0.1,0.3,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m3__p0.10__l0.30__s101,8,1,always_defect,deterministic,2,0.0,2,0.0,1.25,2.0,2.0,0.5,0.5571428571428572,0.55,0,0,1,5,3,0.1,0.3,101,0.0,0.0
