match_id,seed,model,baseline,round,llm_coop,opp_coop,llm_action,opp_action,llm_reward
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,16,0.0,1.0,4,0,11.480625000000002
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,17,0.0,1.0,4,0,11.468593750000002
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,18,0.0,1.0,4,0,11.456562500000002
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,19,0.0,1.0,4,0,12.145276071396864
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,20,0.0,1.0,4,0,11.432500000000003
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,21,0.0,1.0,4,0,11.420468750000003
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,22,0.0,1.0,4,0,11.408437500000003
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,23,0.0,1.0,4,0,11.380000000000003
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,24,0.0,1.0,4,0,11.351562500000002
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,25,0.0,1.0,4,0,11.323125000000001
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,26,0.0,1.0,4,0,12.003668237893239
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,27,0.0,1.0,4,0,11.293593750000001
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,28,0.0,1.0,4,0,11.276093750000001
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,29,0.0,1.0,4,0,11.258593750000001
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,30,0.0,1.0,4,0,11.235625
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,31,0.0,1.0,4,0,11.229062500000001
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,32,0.0,1.0,4,0,11.222500000000002
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,33,0.0,1.0,4,0,11.215937500000003
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,34,0.0,1.0,4,0,11.187500000000002
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,35,0.0,1.0,4,0,11.159062500000001
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,36,0.0,1.0,4,0,11.130625
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,37,0.0,1.0,4,0,11.1021875
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,38,0.0,1.0,4,0,11.079218749999999
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,39,0.0,1.0,4,0,11.056249999999999
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,40,0.0,1.0,4,0,11.033281249999998
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,41,0.0,1.0,4,0,10.999374999999999
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,42,0.0,1.0,4,0,10.970937499999998
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,43,0.0,1.0,4,0,10.942499999999997
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,44,0.0,1.0,4,0,10.914062499999996
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,45,0.0,1.0,4,0,10.885624999999996
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,46,0.0,1.0,4,0,10.857187499999995
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,47,0.0,1.0,4,0,10.828749999999994
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,48,0.0,1.0,4,0,10.800312499999993
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,49,0.0,1.0,4,0,10.782812499999993
llama31_8b__vs__always_cooperate__seed104,104,Llama-3.1-8B,Always Cooperate,50,0.0,1.0,4,0,10.748906249999994
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,1,0.0,1.0,4,0,12.0
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,2,0.0,1.0,4,0,11.9825
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,3,0.0,1.0,4,0,11.965
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,4,0.0,1.0,4,0,11.9475
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,5,0.0,1.0,4,0,11.93
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,6,0.0,1.0,4,0,11.9125
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,7,0.0,1.0,4,0,11.895
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,8,0.0,1.0,4,0,11.8775
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,9,0.0,1.0,4,0,11.86
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,10,0.0,1.0,4,0,11.8425
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,11,0.0,1.0,4,0,11.825
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,12,0.0,1.0,4,0,11.8075
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,13,0.0,1.0,4,0,11.79
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,14,0.0,1.0,4,0,11.772499999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,15,0.0,1.0,4,0,11.754999999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,16,0.0,1.0,4,0,11.737499999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,17,0.0,1.0,4,0,11.719999999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,18,0.0,1.0,4,0,11.702499999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,19,0.0,1.0,4,0,11.684999999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,20,0.0,1.0,4,0,11.667499999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,21,0.0,1.0,4,0,11.649999999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,22,0.0,1.0,4,0,11.632499999999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,23,0.0,1.0,4,0,11.614999999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,24,0.0,1.0,4,0,11.597499999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,25,0.0,1.0,4,0,11.579999999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,26,0.0,1.0,4,0,11.562499999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,27,0.0,1.0,4,0,11.544999999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,28,0.0,1.0,4,0,11.527499999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,29,0.0,1.0,4,0,11.509999999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,30,0.0,1.0,4,0,11.492499999999998
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,31,0.0,1.0,4,0,12.195021211971902
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,32,0.0,1.0,4,0,11.490312499999996
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,33,0.0,1.0,4,0,11.489218749999996
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,34,0.0,1.0,4,0,11.488124999999995
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,35,0.0,1.0,4,0,11.481562499999995
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,36,0.0,1.0,4,0,11.474999999999996
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,37,0.0,1.0,4,0,11.468437499999997
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,38,0.0,1.0,4,0,11.461874999999997
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,39,0.0,1.0,4,0,11.438906249999997
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,40,0.0,1.0,4,0,11.415937499999997
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,41,0.0,1.0,4,0,11.392968749999996
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,42,0.0,1.0,4,0,11.369999999999996
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,43,0.0,1.0,4,0,12.065020577935787
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,44,0.0,1.0,4,0,11.367812499999994
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,45,0.0,1.0,4,0,11.366718749999993
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,46,0.0,1.0,4,0,11.365624999999993
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,47,0.0,1.0,4,0,11.364531249999992
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,48,0.0,1.0,4,0,11.363437499999991
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,49,0.0,1.0,4,0,11.36234374999999
llama31_8b__vs__always_cooperate__seed105,105,Llama-3.1-8B,Always Cooperate,50,0.0,1.0,4,0,11.35031249999999
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,1,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,2,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,3,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,4,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,5,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,6,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,7,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,8,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,9,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,10,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,11,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,12,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,13,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,14,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,15,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,16,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,17,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,18,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,19,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,20,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,21,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,22,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,23,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,24,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,25,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,26,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,27,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,28,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,29,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,30,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,31,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,32,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,33,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,34,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,35,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,36,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,37,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,38,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,39,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,40,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,41,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,42,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,43,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,44,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,45,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,46,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,47,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,48,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,49,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed101,101,Llama-3.1-8B,Always Defect,50,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,1,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,2,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,3,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,4,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,5,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,6,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,7,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,8,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,9,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,10,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,11,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,12,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,13,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,14,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,15,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,16,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,17,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,18,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,19,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,20,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,21,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,22,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,23,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,24,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,25,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,26,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,27,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,28,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,29,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,30,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,31,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,32,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,33,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,34,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,35,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,36,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,37,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,38,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,39,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,40,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,41,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,42,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,43,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,44,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,45,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,46,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,47,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,48,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,49,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed102,102,Llama-3.1-8B,Always Defect,50,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,1,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,2,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,3,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,4,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,5,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,6,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,7,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,8,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,9,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,10,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,11,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,12,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,13,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,14,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,15,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,16,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,17,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,18,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,19,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,20,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,21,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,22,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,23,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,24,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,25,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,26,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,27,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,28,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,29,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,30,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,31,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,32,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,33,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,34,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,35,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,36,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,37,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,38,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,39,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,40,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,41,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,42,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,43,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,44,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,45,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,46,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,47,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,48,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,49,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed103,103,Llama-3.1-8B,Always Defect,50,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed104,104,Llama-3.1-8B,Always Defect,1,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed104,104,Llama-3.1-8B,Always Defect,2,0.0,0.0,4,4,0.0
llama31_8b__vs__always_defect__seed104,104,Llama-3.1-8B,Always Defect,3,0.0,0.0,4,4,0.0
