experiment,condition,phase_dir,N,M,p_noise,theta,lam,round,agent_id,model,action,true_coop,B_eff,EU,real_reward,avg_other_coop,expected_other_coop,belief_other_coop,retaliation_pressure,forgiveness_pressure,target_coop,streak_prev,action_changed,confidence,n_opp_defective,n_opp_reciprocal,payoff_drift,reason
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,32,2,gpt_oss_20b,4,0.0,14.64277002849866,,12.812423774936327,0.875,,,0,0,,4,False,0.7,0,0,0.7000000000000002,"Immediate payoff highest with defection (11.71) vs cooperation (3.71). Others’ cooperation levels are high (avg 0.8) and streak continues, so B_eff remains high; no evidence of retaliation."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,33,2,gpt_oss_20b,4,0.0,12.33791666666667,,9.253437500000002,0.75,,,0,0,,0,False,0.7,0,0,0.6562500000000002,Defect yields the highest immediate payoff given current B_eff and high cooperation cost; no immediate penalty and likely minimal impact on future cooperation levels.
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,34,2,gpt_oss_20b,4,0.0,13.132827656568312,,10.670422470961753,0.8125,,,0,0,,1,False,0.9,0,0,0.6562500000000002,"Immediate payoff is highest when defecting (own_coop=0, cost 0) while others maintain ~0.75 cooperation; no retaliation rule present, so long‑term benefit dominates."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,35,2,gpt_oss_20b,4,0.0,13.84383468136682,,12.978595013781394,0.9375,,,0,0,,2,False,0.7,0,0,0.6500000000000001,Immediate payoff highest when defecting (cost 0 vs benefit 10.38). Defecting also avoids lowering B_eff via streak reset; future benefit remains high enough to outweigh cooperation costs.
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,36,2,gpt_oss_20b,2,0.5,12.44510416666667,,6.889466145833337,0.875,,,0,0,,0,True,0.92,0,0,0.6500000000000001,"Cooperating at level 0.5 keeps the cooperation streak (mean >0.6), raising future B_eff by ~6% while still yielding a positive immediate payoff (~3). Defecting would break the streak and forgo that future benefit."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,37,2,gpt_oss_20b,4,0.0,13.248899651243413,,12.420843423040699,0.9375,,,0,0,,1,True,0.7,0,0,0.6625000000000001,"Immediate payoff highest with defection (10.76) and others are highly cooperative; no evidence of retaliation, so defect maximizes long-term average."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,38,2,gpt_oss_20b,4,0.0,12.51729166666667,,10.170299479166669,0.8125,,,0,0,,0,False,0.8,0,0,0.64375,"Immediate payoff highest when defecting (cost 0, benefit ~8.6) and others already cooperate; no strong retaliation risk."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,39,2,gpt_oss_20b,4,0.0,12.53697916666667,,10.969856770833337,0.875,,,0,0,,0,False,0.8,0,0,0.6062500000000001,"Defecting yields a much higher immediate payoff (≈8.46) than cooperating (≈0.46). The potential future benefit from a higher B_eff due to a streak is modest and uncertain, while others currently cooperate at ~0.675. Thus defecting maximizes long‑term"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,40,2,gpt_oss_20b,4,0.0,13.316221408154973,,9.154902218106544,0.6875,,,0,0,,1,False,0.95,0,0,0.58125,Immediate payoff highest when defecting; cooperation costs outweigh any marginal increase in others’ cooperation.
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,41,2,gpt_oss_20b,4,0.0,14.017090324113559,,12.264954033599365,0.875,,,0,0,,2,False,0.92,0,0,0.6,Defecting maximizes immediate payoff (benefit 14.017×avg_other_coop ≈8.33 minus zero cost) and is robust to potential drops in others’ cooperation; streak and B_eff remain high if others stay cooperative.
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,42,2,gpt_oss_20b,4,0.0,12.56979166666667,,10.998567708333336,0.875,,,0,0,,0,False,0.92,0,0,0.5625,Immediate payoff maximized by minimal own cooperation; future B increases from higher cooperation are too small to offset the 8×cost per unit of cooperation.
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,43,2,gpt_oss_20b,4,0.0,12.56979166666667,,9.427343750000002,0.75,,,0,0,,0,False,0.92,0,0,0.55,"Immediate payoff highest when defecting given current avg_other_coop≈0.644 and B_eff=12.57; cooperation costs 8 per unit, so defect yields 8.09 vs lower for any cooperation. History shows others largely defect, so long‑term benefit of cooperation unl"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,44,2,gpt_oss_20b,2,0.5,13.344078686876996,,7.676068851017371,0.875,,,0,0,,1,True,0.65,0,0,0.5625000000000001,"Moderate cooperation (0.5) balances cost (4) against expected benefit (~7.5) given current avg other cooperation (~0.56), yielding positive payoff while encouraging higher future cooperation."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,45,2,gpt_oss_20b,4,0.0,14.019530544433934,,11.390868567352571,0.8125,,,0,0,,2,True,0.85,0,0,0.5312500000000001,"Defecting yields higher immediate payoff (≈7.1) than cooperating (≈0.2) given current avg_other_coop 0.565 and high cost of cooperation; streak benefits are outweighed by cost, and no evidence of increased cooperation from others."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,46,2,gpt_oss_20b,4,0.0,12.55666666666667,,10.987083333333336,0.875,,,0,0,,0,False,0.7,0,0,0.5187500000000002,Immediate payoff highest when defecting (7.059) and others show moderate cooperation; defect unlikely to trigger retaliation given observed frequencies.
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,47,2,gpt_oss_20b,4,0.0,12.55447916666667,,8.631204427083336,0.6875,,,0,0,,0,False,0.75,0,0,0.5437500000000002,"Immediate payoff highest when defecting given current avg_other_coop (~0.51); others are low cooperating, so retaliation unlikely to raise B_eff; defect yields ~6.36 vs cooperation ~-1.64."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,48,2,gpt_oss_20b,4,0.0,12.55010416666667,,10.981341145833337,0.875,,,0,0,,0,False,0.92,0,0,0.5375000000000002,"Immediate payoff maximized by defecting (cost 0, benefit 12.55*avg_other_coop≈6.3). Streak and drift give no incentive to cooperate; observed history shows many defections, so cooperation unlikely to raise avg_other_coop."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,49,2,gpt_oss_20b,4,0.0,12.541354166666672,,9.406015625000004,0.75,,,0,0,,0,False,0.9,0,0,0.5250000000000002,"Defect yields higher immediate payoff (12.54*0.5=6.27) than any cooperation (cost 8 per unit). Even if others increase cooperation, defect remains superior. Long‑term, continued defection aligns with observed opponent behavior and maximizes average r"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,50,2,gpt_oss_20b,4,0.0,12.536979166666672,,10.969856770833339,0.875,,,0,0,,0,False,0.85,0,0,0.5375000000000002,Immediate payoff highest when defecting (7.05 vs 5.05 for most cooperative action) and others’ cooperation level (~0.61) is low enough that a short-term cooperation benefit is outweighed by the high cost (C=8).
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,1,3,qwen3_235b_a22b_2507,2,0.5,12.0,,3.5,0.625,,,0,0,,0,False,0.75,0,0,0.0,"With no history and equal prior cooperation, choose middle action (cooperation=0.5) to balance payoff terms: B_eff * avg_other_coop (favors cooperation) vs C * own_coop (favors defection). At B_eff=12 and C=8, the marginal gain from own cooperation ("
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,2,3,qwen3_235b_a22b_2507,1,0.75,12.77189902550716,,3.57892426913037,0.75,,,0,0,,1,True,0.85,0,0,0.65,"B_eff is high due to streak=1, rewarding cooperation. Others recently played 0,0,4,1,2: mixed but some cooperation. Playing a=1 (0.75 coop) balances cost (C=8) against benefit from boosting avg_other_coop for future B_eff via streak. a=0 is better fo"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,3,3,qwen3_235b_a22b_2507,2,0.5,12.0525,,4.286093750000001,0.6875,,,0,0,,0,True,0.8,0,0,0.6000000000000001,"B_eff (12.05) > C (8.0) implies benefit from others' cooperation outweighs cost of own cooperation. Recent mean other coop is 0.56, but highly volatile. Action 2 (cooperation level 0.5) balances risk: contributes to potential streak formation for hig"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,4,3,qwen3_235b_a22b_2507,1,0.75,12.040833333333333,,2.278072916666666,0.6875,,,0,0,,0,True,0.85,0,0,0.5166666666666667,Opponents show mixed behavior with recent defection trends; choosing action 1 (75% cooperation) balances immediate payoff (B_eff = 12.04 > C = 8) by contributing moderately while conserving cost. Full cooperation (0) is risky given low observed mean_
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,5,3,qwen3_235b_a22b_2507,1,0.75,12.014583333333334,,0.7582031250000005,0.5625,,,0,0,,0,False,0.85,0,0,0.4750000000000001,"B_eff is high (12.01) and exceeds C (8.0), so increasing own cooperation (action 1 = 0.75 coop) is justified if others reciprocate. Recent mean other coop is low (0.25), but history shows cyclical patterns; choosing moderate cooperation (action 1) ba"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,6,3,qwen3_235b_a22b_2507,4,0.0,11.979583333333334,,8.235963541666667,0.6875,,,0,0,,0,True,0.85,0,0,0.45000000000000007,"Opponents show high defection frequency (actions 4 and 3 dominate recent history); mean other cooperation is low (0.25). With B_eff > C (11.98 > 8.0), defecting (a=4, coop=0.0) minimizes cost while still benefiting weakly from others' rare cooperatio"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,7,3,qwen3_235b_a22b_2507,1,0.75,12.691422442532424,,2.7253529292410423,0.6875,,,0,0,,1,True,0.85,0,0,0.4916666666666667,"B_eff is high and increases with streak; mean other cooperation is 0.6875 > theta=0.6, supporting streak continuation. Action 1 (0.75 cooperation) balances maintaining group cooperation and minimizing own cost (C=8.0). Full cooperation (a=0) has high"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,8,3,qwen3_235b_a22b_2507,1,0.75,13.32406775312661,,2.3275423457041313,0.625,,,0,0,,2,False,0.85,0,0,0.5071428571428572,"B_eff is high due to streak=2, rewarding cooperation. Others' recent mean cooperation is 0.5625. Action 1 (75% cooperation) balances positive payoff from B_eff * avg_other_coop and reduced cost vs full cooperation (a=0). It sustains streak if group m"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,9,3,qwen3_235b_a22b_2507,1,0.75,13.838213055951455,,3.5137714759666245,0.6875,,,0,0,,3,False,0.85,0,0,0.5437500000000001,"B_eff is high due to current streak (streak_prev=3), rewarding cooperation from others. Own cooperation (action 1, coop=0.75) balances cost (C=8) against benefit from high B_eff and maintains streak. Observed mean other cooperation is 0.8125 recently"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,10,3,qwen3_235b_a22b_2507,1,0.75,11.935416666666669,,2.2055989583333346,0.6875,,,0,0,,0,False,0.85,0,0,0.53125,"B_eff (11.94) > C (8.0), so cooperation is net beneficial. Mean other cooperation is 0.5, suggesting moderate cooperation. Action 1 (0.75 cooperation) balances positive externality from others' cooperation while reducing own cost compared to full coo"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,11,3,qwen3_235b_a22b_2507,1,0.75,12.666218237974402,,2.708025038607401,0.6875,,,0,0,,1,False,0.85,0,0,0.55,"B_eff is high due to current streak (streak_prev=1), incentivizing cooperation to maintain group cooperation and boost future B_eff via streak. Agent 2 and 3 are highly uncooperative, but agents 0, 1, and 4 show moderate cooperation. Action 1 (0.75 c"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,12,3,qwen3_235b_a22b_2507,1,0.75,11.944166666666668,,2.2116145833333345,0.6875,,,0,0,,0,False,0.85,0,0,0.5750000000000001,"B_eff is high (11.94) and C is 8.0, so benefiting from others' cooperation is valuable. Others recently used actions 0,0,4,4,1 (cooperation levels 1.0,1.0,0.0,0.0,0.75), mean 0.6875. Choosing action 1 (cooperation 0.75) balances cost (-C*0.75 = -6) w"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,13,3,qwen3_235b_a22b_2507,1,0.75,11.961666666666668,,2.223645833333334,0.6875,,,0,0,,0,False,0.85,0,0,0.6000000000000001,"B_eff is high (11.96) and own cooperation cost C=8.0 makes full cooperation (a=0) costly. avg_other_coop_recent=0.4375 suggests moderate cooperation; choosing a=1 (75% cooperation) balances benefiting from B_eff while reducing cost. Streak is 0, so n"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,14,3,qwen3_235b_a22b_2507,1,0.75,12.726575675205455,,1.1586988173030681,0.5625,,,0,0,,1,False,0.85,0,0,0.6375000000000002,"B_eff is high due to streak, so encouraging cooperation is valuable. Agent 3's recent actions (2,1,1) show moderate cooperation. Action 1 (0.75 coop) balances positive influence on avg_other_coop with lower cost than full cooperation, aligning with c"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,15,3,qwen3_235b_a22b_2507,1,0.75,12.014166666666668,,2.259739583333335,0.6875,,,0,0,,0,False,0.85,0,0,0.6125000000000002,"Payoff depends on high B_eff and avg_other_coop. B_eff is currently at base (streak_prev=0), so triggering streak via cooperation (a=1, coop=0.75) could increase future B_eff. Others show mixed behavior; recent mean other coop is 0.5625, suggesting p"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,16,3,qwen3_235b_a22b_2507,1,0.75,12.031666666666668,,1.5197916666666673,0.625,,,0,0,,0,False,0.85,0,0,0.6000000000000002,"Choosing action 1 (0.75 cooperation) balances immediate payoff and cooperation maintenance. The current B_eff is high, and mean_other_coop_recent is 0.4375, making cooperation moderately rewarding. Full defection (a=4) risks reducing future B_eff via"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,17,3,qwen3_235b_a22b_2507,1,0.75,12.031666666666668,,2.271770833333335,0.6875,,,0,0,,0,False,0.85,0,0,0.5500000000000003,B_eff is high but streak_prev=0; balancing cost of own cooperation (C=8) against benefit from avg_other_coop. Most recent avg_other_coop is 0.4375; choosing action 1 (cooperation level 0.75) provides moderate cooperation to encourage reciprocity with
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,18,3,qwen3_235b_a22b_2507,1,0.75,12.029479166666668,,4.525794270833334,0.875,,,0,0,,0,False,0.85,0,0,0.5437500000000003,"B_eff (12.03) > C (8.0), so increasing own cooperation is justified if others cooperate. Recent mean other cooperation is 0.5, and agent 4 shows high recent cooperation (action 1, freq 0.7). Action 1 (0.75 coop) balances cost against likely future pa"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,19,3,qwen3_235b_a22b_2507,1,0.75,12.018541666666668,,5.267382812500001,0.9375,,,0,0,,0,False,0.85,0,0,0.5187500000000003,"B_eff (12.02) > C (8.0), so increasing own cooperation (action 1 = 0.75 coop) is justified if others cooperate. Recent mean other coop is 0.4375, and action freq shows agents 0 and 3 often cooperate. Action 1 balances cooperation to incentivize other"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,20,3,qwen3_235b_a22b_2507,1,0.75,12.745147194353471,,2.762288696118011,0.6875,,,0,0,,1,False,0.85,0,0,0.5250000000000002,"B_eff is high due to streak, so encouraging cooperation is valuable. Mean other coop is 0.56, but noisy. Action 1 (75% coop) balances promoting group cooperation while reducing own cost compared to full coop. Drift rule suggests B may decrease if r_o"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,21,3,qwen3_235b_a22b_2507,1,0.75,11.998854166666668,,2.2492122395833345,0.6875,,,0,0,,0,False,0.85,0,0,0.5187500000000003,B_eff is high (11.999) and own cooperation cost C=8.0 favors moderate cooperation. Others' recent mean cooperation is 0.4375. Action 1 (cooperation=0.75) balances positive payoff from B_eff * avg_other_coop while limiting cost from own cooperation. S
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,22,3,qwen3_235b_a22b_2507,1,0.75,12.72193279541845,,3.5414495965638366,0.75,,,0,0,,1,False,0.85,0,0,0.5187500000000003,"B_eff is high due to streak, rewarding cooperation. Mean other coop is 0.6875, making action 1 (0.75 coop) a balance between maintaining payoff and minimizing cost. Full defection (a=4) risks reducing future B_eff."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,23,3,qwen3_235b_a22b_2507,1,0.75,11.979166666666668,,2.984375,0.75,,,0,0,,0,False,0.85,0,0,0.5250000000000002,"B_eff (11.98) > C (8.0), so higher cooperation by others increases payoff potential. Recent mean other cooperation is 0.5, moderate. Choosing action 1 (0.75 cooperation) balances maintaining group cooperation to increase future B_eff via streaks whil"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,24,3,qwen3_235b_a22b_2507,1,0.75,12.714968475737944,,3.536226356803457,0.75,,,0,0,,1,False,0.85,0,0,0.5562500000000002,"B_eff is high due to current streak, rewarding cooperation. Mean other coop recently is 0.75, supporting moderate cooperation (action 1, coop=0.75) to balance cost and benefit. Full defection risks reducing future B_eff by breaking streak."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,25,3,qwen3_235b_a22b_2507,1,0.75,13.3875134814564,,2.3671959259102504,0.625,,,0,0,,2,False,0.9,0,0,0.6062500000000002,"B_eff is high due to streak=2, rewarding cooperation. Mean other coop recently is 0.8125, so action 1 (0.75 coop) balances cost (C=8) and benefit (B_eff=13.39) while maintaining streak for future gains. Lower actions increase cost disproportionately."
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,26,3,qwen3_235b_a22b_2507,1,0.75,13.942141786368262,,4.456606339776197,0.75,,,0,0,,3,False,0.85,0,0,0.6375000000000002,High B_eff (13.94) amplifies gains from others' cooperation; mean_other_coop_recent is high (0.9375). Action 1 balances cooperation (0.75) to sustain group payoff while reducing own cost (C=8) compared to full cooperation. Streak is at 3; maintaining
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,27,3,qwen3_235b_a22b_2507,1,0.75,14.366746367270595,,3.877138127498535,0.6875,,,0,0,,4,False,0.85,0,0,0.6562500000000002,"B_eff is high due to current streak (streak_prev=4), rewarding cooperation. Mean other coop recently is 0.625, suggesting moderate cooperation. Choosing action 1 (0.75 coop) balances reciprocating cooperation while avoiding excessive cost (C=8.0). Fu"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,28,3,qwen3_235b_a22b_2507,1,0.75,12.103854166666668,,2.3213997395833346,0.6875,,,0,0,,0,False,0.85,0,0,0.6500000000000002,"Current B_eff is high (12.1) and streak_prev=0, so increasing cooperation could raise avg_other_coop and help build a cooperation streak. Action 1 balances moderate own cost (0.75*C=6) with potential to sustain future B_eff growth via lambda. Observe"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,29,3,qwen3_235b_a22b_2507,1,0.75,12.893719347537601,,3.670289510653202,0.75,,,0,0,,1,False,0.85,0,0,0.6812500000000002,B_eff is high and streak_prev=1 can be extended if observed cooperation remains above theta=0.6. Current mean_other_coop_recent=0.75 supports cooperation. Choosing action 1 (0.75 cooperation) balances immediate payoff gain from high B_eff against cos
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,30,3,qwen3_235b_a22b_2507,1,0.75,13.607133310290292,,3.3549041508245754,0.6875,,,0,0,,2,False,0.85,0,0,0.6875000000000002,"B_eff is high due to current streak (streak_prev=2), rewarding cooperation. Mean other cooperation recently is 0.625, suggesting moderate group cooperation. Choosing action 1 (0.75 cooperation) balances benefiting from B_eff while not incurring the f"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,31,3,qwen3_235b_a22b_2507,1,0.75,14.193091647618608,,4.644818735713956,0.75,,,0,0,,3,False,0.85,0,0,0.6937500000000002,"B_eff is high due to streak=3, amplifying returns from others' cooperation. Others recently show mixed behavior (agent 3 often defects, agents 0-1 cooperate). Action 1 balances cost (C=8) and maintains high relative cooperation to exploit B_eff, whil"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,32,3,qwen3_235b_a22b_2507,1,0.75,14.64277002849866,,4.066904394592829,0.6875,,,0,0,,4,False,0.85,0,0,0.7000000000000002,"Current B_eff is high due to streak=4, rewarding cooperation. Others' recent mean cooperation is 0.8125, so playing action 1 (0.75 cooperation) balances positive payoff from B_eff * avg_other_coop while reducing own cost C * own_coop compared to full"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,33,3,qwen3_235b_a22b_2507,1,0.75,12.33791666666667,,0.9400781250000021,0.5625,,,0,0,,0,False,0.85,0,0,0.6562500000000002,"B_eff is high but streak_prev=0, so cooperation could help build streak. Agent 3's recent action was 3 (low coop), and avg_other_coop_recent=0.375 is moderate. Choosing action 1 (75% coop) balances cost and benefit: it supports increasing group coope"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,34,3,qwen3_235b_a22b_2507,1,0.75,13.132827656568312,,2.2080172853551954,0.625,,,0,0,,1,False,0.85,0,0,0.6562500000000002,"B_eff is high due to streak, rewarding cooperation. Mean other cooperation is 0.75; choosing action 1 (0.75 cooperation) balances reciprocation and cost. Higher defection risks reducing B_eff if streak drops. Action 1 aligns with recent group trend a"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,35,3,qwen3_235b_a22b_2507,0,1.0,13.84383468136682,,1.5176363434396887,0.6875,,,0,0,,2,True,0.85,0,0,0.6500000000000001,"Choosing action 0 (full cooperation) maximizes potential payoff under current high B_eff, which is sustained by the existing cooperation streak (streak_prev=2). The observed mean other cooperation (0.5625) suggests moderate but not full cooperation f"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,36,3,qwen3_235b_a22b_2507,1,0.75,12.44510416666667,,4.1116471354166695,0.8125,,,0,0,,0,True,0.85,0,0,0.6500000000000001,"Payoff depends on high B_eff and avg_other_coop. B_eff is currently at base value with streak_prev=0, so increasing cooperation could raise avg_other_coop and trigger streak if others reciprocate. Action 1 (0.75 cooperation) balances cost (C=8.0) and"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,37,3,qwen3_235b_a22b_2507,1,0.75,13.248899651243413,,3.9366747384325596,0.75,,,0,0,,1,False,0.85,0,0,0.6625000000000001,"B_eff is high (13.25) and own cooperation cost C=8.0 favors moderate cooperation. Others recently used low actions (0,0,0,1,2) implying high true cooperation. Action 1 (0.75 coop) balances benefiting from high avg_other_coop while reducing cost vs fu"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,38,3,qwen3_235b_a22b_2507,1,0.75,12.51729166666667,,1.8233072916666693,0.625,,,0,0,,0,False,0.85,0,0,0.64375,"B_eff (12.52) > C (8.0), so increasing own cooperation yields net positive payoff if others cooperate. Recent mean other cooperation is 0.625, supporting moderate cooperation. Choosing action 1 (0.75 coop) balances payoff gain against cost, while avo"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,39,3,qwen3_235b_a22b_2507,1,0.75,12.53697916666667,,2.6191731770833364,0.6875,,,0,0,,0,False,0.85,0,0,0.6062500000000001,"Payoff depends on B_eff * avg_other_coop - C * own_coop. B_eff is currently at base level (streak=0), so increasing avg_other_coop via moderate cooperation (action 1, coop=0.75) may incentivize future cooperation. Recent avg_other_coop is low (0.1875"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,40,3,qwen3_235b_a22b_2507,2,0.5,13.316221408154973,,3.4903745420871726,0.5625,,,0,0,,1,True,0.85,0,0,0.58125,"Action 2 (0.5 cooperation) balances cost and benefit: own cost is moderate (C*0.5=4), while B_eff is high and depends on maintaining group cooperation. Recent mean other cooperation is 0.625; matching that level sustains payoff without over-investing"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,41,3,qwen3_235b_a22b_2507,1,0.75,14.017090324113559,,3.6367495978280715,0.6875,,,0,0,,2,True,0.85,0,0,0.6,"B_eff is high due to streak=2, rewarding cooperation. Mean other coop is 0.625, so moderate cooperation (a=1, coop=0.75) balances benefit from B_eff and cost C=8. Choosing a=1 sustains streak if mean observed coop >= 0.6, which is likely given recent"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,42,3,qwen3_235b_a22b_2507,1,0.75,12.56979166666667,,2.6417317708333368,0.6875,,,0,0,,0,False,0.85,0,0,0.5625,B_eff is high and own cooperation cost C=8.0 makes high cooperation costly. Others' recent mean cooperation is 0.375 (low). Action 1 balances moderate cooperation (0.75) to align with group trend while avoiding high cost of full cooperation. Streak i
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,43,3,qwen3_235b_a22b_2507,1,0.75,12.56979166666667,,1.0705078125000025,0.5625,,,0,0,,0,False,0.85,0,0,0.55,"B_eff (12.57) > C (8.0), so increasing own cooperation is justified if others cooperate. Recent mean other cooperation is 0.625, which is favorable. Action 1 (0.75 cooperation) balances cost against benefit while maintaining reciprocity. Full defecti"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,44,3,qwen3_235b_a22b_2507,1,0.75,13.344078686876996,,4.842063933087559,0.8125,,,0,0,,1,False,0.85,0,0,0.5625000000000001,"B_eff is high (13.34) and increases with streak, which requires maintaining mean coop >= 0.6. Current mean_other_coop is 0.625. Choosing action 1 (cooperation = 0.75) sustains group cooperation, supports streak growth, and balances personal cost (C=8"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,45,3,qwen3_235b_a22b_2507,1,0.75,14.019530544433934,,2.7622065902712087,0.625,,,0,0,,2,False,0.85,0,0,0.5312500000000001,"B_eff is high (14.02) due to a streak of 2, amplifying returns from others' cooperation. Mean other cooperation is 0.56, so moderate own cooperation (action 1 = 0.75) balances benefit from B_eff against cost C=8. Action 0 would be better if others we"
causal_noise,p=0.4,m_n5_m5_t60_p40_l25_s101,5,5,0.4,0.6,0.25,46,3,qwen3_235b_a22b_2507,1,0.75,12.55666666666667,,2.632708333333335,0.6875,,,0,0,,0,False,0.85,0,0,0.5187500000000002,"Choosing action 1 (0.75 cooperation) balances immediate payoff incentives: B_eff * avg_other_coop - C * own_coop. With avg_other_coop_recent at 0.4375 and C=8.0, higher own cooperation is costly. Action 1 maintains moderate cooperation to avoid free-"
